pedido_id,fecha,zona,tipo_servicio,distancia_km,peso_kg,tiempo_entrega_min,costo_envio,calificacion_cliente
45664,2026-06-26,Industrial,Express,6.73,5.8,29.4,13223.0,4.0
45665,2026-06-02,Residencial,Express,6.91,2.57,56.7,12345.0,3.0
45666,2026-06-12,Centro,Estándar,12.32,2.16,45.3,11700.0,4.0
45667,2026-06-20,Centro,Estándar,5.82,2.45,42.9,6914.0,3.0
45668,2026-06-05,Industrial,Estándar,6.69,0.62,43.1,6554.0,5.0
45669,2026-06-29,Residencial,Express,5.11,3.3,40.1,10194.0,4.0
45670,2026-06-30,Comercial,Estándar,7.81,5.1,61.4,8960.0,2.0
45671,2026-06-04,Periferia,Estándar,14.16,0.45,85.4,13038.0,1.0
45672,2026-06-15,Periferia,Express,14.78,1.03,96.0,16892.0,1.0
45673,2026-06-03,Periferia,Estándar,5.89,2.29,48.2,7071.0,2.0
45674,2026-06-22,Residencial,Estándar,2.61,2.28,21.6,5869.0,5.0
45675,2026-06-17,Comercial,Estándar,8.06,1.11,45.6,7766.0,5.0
45676,2026-06-08,Centro,Express,4.1,2.18,43.0,9542.0,5.0
45677,2026-06-12,Periferia,Express,3.23,3.1,25.2,8562.0,5.0
45678,2026-06-21,Comercial,Express,5.49,2.22,56.5,9817.0,4.0
45679,2026-06-08,Periferia,Estándar,3.82,1.12,30.9,5168.0,4.0
45680,2026-06-26,Industrial,Express,3.03,4.13,24.2,9355.0,4.0
45681,2026-06-20,Centro,Express,2.79,2.34,38.6,8629.0,4.0
45682,2026-06-20,Comercial,Estándar,12.2,5.62,70.7,12496.0,2.0
45683,2026-06-05,Periferia,Estándar,5.42,1.42,41.2,6493.0,3.0
45684,2026-06-21,Comercial,Express,4.07,4.11,68.7,10122.0,2.0
45685,2026-06-27,Industrial,Express,4.48,10.04,21.4,12327.0,5.0
45686,2026-06-06,Periferia,Estándar,6.93,0.58,40.1,8665.0,5.0
45687,2026-06-05,Industrial,Express,5.98,7.18,32.5,12175.0,5.0
45688,2026-06-21,Centro,Estándar,3.22,2.0,45.9,4247.0,2.0
45689,2026-06-29,Periferia,Estándar,6.63,1.83,41.7,7685.0,4.0
45690,2026-06-08,Periferia,Express,4.43,2.21,30.0,9441.0,5.0
45691,2026-06-22,Periferia,Estándar,4.82,3.71,42.1,6650.0,3.0
45692,2026-06-18,Centro,Estándar,7.12,5.16,48.1,10108.0,5.0
45693,2026-06-04,Periferia,Estándar,2.47,7.05,18.7,7026.0,5.0
45694,2026-06-04,Comercial,Express,4.54,4.2,50.7,9472.0,3.0
45695,2026-06-05,Periferia,Estándar,4.07,1.87,39.5,6051.0,5.0
45696,2026-06-15,Comercial,Estándar,7.28,8.35,58.8,10075.0,3.0
45697,2026-06-06,Industrial,Estándar,3.08,1.4,24.3,4720.0,5.0
45698,2026-06-27,Comercial,Express,3.51,4.24,32.5,9117.0,5.0
45699,2026-06-21,Residencial,Estándar,4.95,2.73,53.3,6568.0,2.0
45700,2026-06-16,Periferia,Express,6.78,3.36,55.3,11877.0,2.0
45701,2026-06-14,Comercial,Express,5.6,0.85,39.8,9749.0,5.0
45702,2026-06-14,Centro,Express,1.71,1.12,39.3,7114.0,5.0
45703,2026-06-16,Comercial,Estándar,8.03,2.4,45.1,8001.0,3.0
45704,2026-06-27,Comercial,Express,3.17,3.19,43.4,9085.0,3.0
45705,2026-06-22,Residencial,Estándar,4.47,1.66,40.2,5499.0,4.0
45706,2026-06-24,Centro,Estándar,2.15,2.21,38.3,4500.0,5.0
45707,2026-06-04,Centro,Estándar,8.54,1.33,41.7,7918.0,4.0
45708,2026-06-11,Centro,Express,4.05,6.94,39.2,11336.0,5.0
45709,2026-06-19,Periferia,Estándar,8.74,3.84,61.1,9966.0,3.0
45710,2026-06-25,Centro,Estándar,4.09,4.33,44.1,6697.0,3.0
45711,2026-06-19,Industrial,Express,2.33,1.06,17.8,8207.0,5.0
45712,2026-06-27,Residencial,Estándar,7.22,0.79,62.0,7698.0,4.0
45713,2026-06-08,Periferia,Express,3.93,3.65,31.6,9774.0,5.0
45714,2026-06-10,Centro,Estándar,2.39,2.01,42.5,4666.0,4.0
45715,2026-06-28,Residencial,Estándar,6.34,7.29,58.0,9761.0,1.0
45716,2026-06-05,Industrial,Estándar,12.47,1.76,62.5,12198.0,2.0
45717,2026-06-16,Centro,Express,8.09,1.81,49.7,11535.0,3.0
45718,2026-06-25,Industrial,Estándar,2.74,2.81,25.6,4855.0,4.0
45719,2026-06-03,Industrial,Express,5.19,3.07,29.5,9956.0,4.0
45720,2026-06-26,Periferia,Estándar,3.4,1.7,41.1,4385.0,5.0
45721,2026-06-10,Centro,Express,4.54,1.77,37.6,8726.0,5.0
45722,2026-06-24,Residencial,Estándar,6.36,1.92,72.9,7279.0,2.0
45723,2026-06-30,Industrial,Estándar,7.02,8.03,46.6,9110.0,3.0
45724,2026-06-29,Centro,Estándar,3.64,8.42,38.8,8130.0,5.0
45725,2026-06-13,Centro,Express,4.45,2.09,32.4,9915.0,4.0
45726,2026-06-07,Centro,Express,4.45,2.15,33.2,8886.0,4.0
45727,2026-06-12,Comercial,Estándar,3.08,1.75,46.1,4651.0,3.0
45728,2026-06-23,Periferia,Estándar,10.6,3.57,74.4,9881.0,2.0
45729,2026-06-14,Centro,Express,13.06,0.42,38.9,16247.0,4.0
45730,2026-06-27,Centro,Estándar,3.39,2.0,43.0,5500.0,4.0
45731,2026-06-10,Residencial,Estándar,2.84,6.52,55.4,6606.0,2.0
45732,2026-06-09,Comercial,Estándar,9.8,1.99,54.8,8463.0,3.0
45733,2026-06-12,Centro,Express,4.16,7.09,34.1,12267.0,4.0
45734,2026-06-24,Comercial,Express,7.77,1.69,55.8,12842.0,4.0
45735,2026-06-03,Centro,Express,2.57,1.76,37.6,8089.0,3.0
45736,2026-06-30,Periferia,Estándar,3.09,3.5,18.1,5969.0,3.0
45737,2026-06-13,Centro,Estándar,3.86,2.22,36.1,5963.0,3.0
45738,2026-06-06,Centro,Estándar,4.09,2.16,40.9,6239.0,4.0
45739,2026-06-27,Periferia,Estándar,3.12,0.36,23.2,3691.0,5.0
45740,2026-06-06,Periferia,Express,6.61,7.1,44.6,13152.0,4.0
45741,2026-06-21,Periferia,Estándar,8.61,1.66,57.1,8624.0,4.0
45742,2026-06-19,Centro,Estándar,3.38,3.91,39.2,5110.0,4.0
45743,2026-06-25,Comercial,Estándar,8.18,5.71,55.6,10351.0,2.0
45744,2026-06-07,Centro,Estándar,11.93,1.86,51.6,12417.0,2.0
45745,2026-06-04,Periferia,Estándar,4.29,4.58,36.9,6781.0,4.0
45746,2026-06-22,Periferia,Estándar,8.23,2.39,55.8,8263.0,2.0
45747,2026-06-05,Residencial,Estándar,1.68,0.89,49.2,3661.0,3.0
45748,2026-06-01,Residencial,Express,8.69,0.97,62.3,12283.0,2.0
45749,2026-06-18,Residencial,Estándar,8.51,4.25,62.1,9176.0,4.0
45750,2026-06-17,Comercial,Estándar,3.13,0.96,42.2,5622.0,4.0
45751,2026-06-09,Periferia,Express,10.01,6.5,65.8,14986.0,4.0
45752,2026-06-09,Centro,Estándar,17.42,14.68,57.1,20042.0,3.0
45753,2026-06-21,Comercial,Estándar,5.41,2.23,43.6,6807.0,4.0
45754,2026-06-24,Industrial,Estándar,11.22,3.62,50.1,12351.0,
45755,2026-06-10,Centro,Estándar,4.07,0.51,41.3,5242.0,2.0
45756,2026-06-20,Centro,Estándar,10.64,3.1,52.9,9921.0,3.0
45757,2026-06-17,Industrial,Estándar,4.97,1.7,34.1,7119.0,4.0
45758,2026-06-13,Residencial,Express,9.85,2.45,65.6,14625.0,2.0
45759,2026-06-29,Centro,Estándar,5.95,1.26,41.7,6881.0,3.0
45760,2026-06-04,Periferia,Express,8.07,11.41,45.3,14558.0,3.0
45761,2026-06-23,Residencial,Estándar,3.97,2.04,55.2,5782.0,4.0
45762,2026-06-27,Residencial,Estándar,18.72,0.42,112.0,16510.0,1.0
45763,2026-06-18,Industrial,Estándar,1.15,1.17,21.9,2677.0,4.0
45764,2026-06-18,Periferia,Estándar,4.31,2.59,41.9,6707.0,3.0
45765,2026-06-22,Periferia,Estándar,5.2,2.62,32.8,6769.0,4.0
45766,2026-06-09,Periferia,Express,4.34,3.96,34.3,11317.0,3.0
45767,2026-06-03,Periferia,Estándar,2.31,4.61,23.8,5537.0,5.0
45768,2026-06-07,Industrial,Estándar,11.99,2.37,57.6,11467.0,3.0
45769,2026-06-26,Periferia,Express,11.79,3.53,84.0,14772.0,1.0
45770,2026-06-15,Centro,Estándar,3.53,1.56,53.1,4883.0,2.0
45771,2026-06-30,Comercial,Estándar,1.74,3.44,36.8,5222.0,5.0
45772,2026-06-09,Periferia,Estándar,1.28,0.95,7.6,4186.0,5.0
45773,2026-06-27,Industrial,Estándar,6.07,1.6,40.8,6320.0,2.0
45774,2026-06-29,Comercial,Estándar,2.04,0.49,43.8,4768.0,2.0
45775,2026-06-09,Periferia,Estándar,12.74,1.7,84.1,11013.0,1.0
45776,2026-06-27,Residencial,Estándar,17.38,4.6,85.1,16442.0,1.0
45777,2026-06-04,Periferia,Express,7.08,7.12,46.8,12650.0,3.0
45778,2026-06-18,Industrial,Express,2.47,13.37,18.7,11814.0,5.0
45779,2026-06-17,Comercial,Estándar,7.13,9.59,60.4,11334.0,2.0
45780,2026-06-22,Periferia,Express,3.76,2.53,31.0,9683.0,4.0
45781,2026-06-21,Centro,Estándar,2.97,2.54,45.3,6167.0,5.0
45782,2026-06-06,Residencial,Estándar,2.75,2.57,44.0,4727.0,4.0
45783,2026-06-07,Periferia,Estándar,6.18,1.32,50.8,6216.0,3.0
45784,2026-06-25,Centro,Estándar,8.42,5.31,50.8,10285.0,3.0
45785,2026-06-10,Periferia,Estándar,3.41,2.07,31.2,5392.0,5.0
45786,2026-06-10,Comercial,Express,5.44,2.95,38.2,10697.0,4.0
45787,2026-06-27,Periferia,Estándar,5.17,2.01,44.6,6174.0,3.0
45788,2026-06-06,Periferia,Estándar,5.91,6.83,51.9,8991.0,2.0
45789,2026-06-06,Periferia,Estándar,2.7,2.4,23.5,4106.0,5.0
45790,2026-06-29,Centro,Estándar,3.01,10.71,44.9,7065.0,3.0
45791,2026-06-19,Centro,Express,3.52,2.24,42.6,9442.0,4.0
45792,2026-06-29,Comercial,Express,3.04,0.86,41.5,8668.0,3.0
45793,2026-06-08,Residencial,Estándar,14.89,4.93,95.7,15107.0,1.0
45794,2026-06-09,Centro,Estándar,13.0,2.85,58.8,12738.0,3.0
45795,2026-06-01,Comercial,Express,4.76,2.44,161.0,10380.0,1.0
45796,2026-06-16,Comercial,Estándar,12.22,2.02,73.9,11388.0,1.0
45797,2026-06-06,Industrial,Estándar,3.35,2.36,36.4,5581.0,3.0
45798,2026-06-23,Periferia,Estándar,5.49,4.24,40.6,7085.0,5.0
45799,2026-06-27,Periferia,Express,6.22,0.63,37.1,9579.0,4.0
45800,2026-06-08,Periferia,Estándar,1.83,1.58,15.3,5648.0,5.0
45801,2026-06-15,Industrial,Estándar,3.73,1.87,16.4,5021.0,5.0
45802,2026-06-12,Residencial,Estándar,4.1,4.16,41.0,5187.0,4.0
45803,2026-06-10,Centro,Express,7.14,4.27,34.7,11825.0,5.0
45804,2026-06-16,Residencial,Estándar,4.46,1.64,38.9,6244.0,4.0
45805,2026-06-15,Centro,Estándar,1.98,1.44,46.5,4436.0,4.0
45806,2026-06-11,Comercial,Express,3.63,7.95,44.8,12287.0,4.0
45807,2026-06-24,Industrial,Estándar,4.24,3.7,22.8,6661.0,5.0
45808,2026-06-07,Comercial,Express,5.66,4.35,49.7,11315.0,4.0
45809,2026-06-08,Comercial,Express,2.88,3.66,30.2,8181.0,4.0
45810,2026-06-11,Centro,Estándar,2.71,1.08,49.8,4186.0,3.0
45811,2026-06-09,Comercial,Estándar,12.69,4.82,75.6,12639.0,1.0
45812,2026-06-26,Residencial,Estándar,4.73,3.88,58.2,7688.0,2.0
45813,2026-06-07,Periferia,Estándar,4.01,4.59,37.5,6945.0,4.0
45814,2026-06-15,Periferia,Estándar,5.64,4.17,34.7,8769.0,4.0
45815,2026-06-15,Centro,Estándar,8.53,1.59,43.2,8853.0,4.0
45816,2026-06-16,Periferia,Estándar,12.58,0.29,90.0,11913.0,1.0
45817,2026-06-03,Industrial,Estándar,7.68,2.03,37.7,9713.0,5.0
45818,2026-06-16,Centro,Express,4.07,1.54,37.3,8909.0,4.0
45819,2026-06-15,Periferia,Express,15.54,1.87,98.0,17295.0,1.0
45820,2026-06-25,Periferia,Estándar,6.45,2.53,56.7,6968.0,4.0
45821,2026-06-01,Comercial,Estándar,8.68,5.67,46.0,9101.0,3.0
45822,2026-06-14,Periferia,Estándar,6.28,1.6,42.6,6725.0,3.0
45823,2026-06-24,Periferia,Express,10.17,0.62,65.9,12222.0,2.0
45824,2026-06-22,Periferia,Express,3.71,2.23,29.8,9283.0,4.0
45825,2026-06-11,Periferia,Estándar,3.61,6.94,29.6,6627.0,4.0
45826,2026-06-03,Periferia,Estándar,1.7,1.65,15.9,3601.0,5.0
45827,2026-06-09,Comercial,Estándar,7.68,3.35,52.6,9059.0,3.0
45828,2026-06-06,Periferia,Estándar,8.76,4.19,67.1,9862.0,2.0
45829,2026-06-23,Periferia,Express,4.03,7.42,29.8,9998.0,5.0
45830,2026-06-16,Industrial,Estándar,5.89,0.5,31.6,6561.0,5.0
45831,2026-06-11,Comercial,Express,9.67,7.98,70.0,15450.0,3.0
45832,2026-06-18,Periferia,Express,3.48,11.56,27.3,11218.0,5.0
45833,2026-06-17,Centro,Express,7.19,4.38,41.6,12417.0,3.0
45834,2026-06-17,Residencial,Estándar,2.96,1.55,31.6,5251.0,5.0
45835,2026-06-03,Periferia,Express,5.55,3.58,31.6,12304.0,5.0
45836,2026-06-27,Comercial,Express,3.88,2.19,15.5,10579.0,5.0
45837,2026-06-19,Centro,Express,4.18,2.62,38.4,9558.0,3.0
45838,2026-06-24,Comercial,Estándar,3.78,2.24,40.1,5407.0,3.0
45839,2026-06-23,Centro,Express,2.7,2.53,31.8,7969.0,4.0
45840,2026-06-15,Residencial,Estándar,4.44,1.56,194.0,5432.0,1.0
45841,2026-06-10,Residencial,Estándar,7.17,1.53,66.4,7562.0,3.0
45842,2026-06-08,Centro,Estándar,2.71,3.63,47.6,4830.0,3.0
45843,2026-06-17,Centro,Estándar,2.22,13.16,49.2,8412.0,4.0
45844,2026-06-04,Comercial,Express,11.52,4.41,58.6,15057.0,2.0
45845,2026-06-08,Centro,Estándar,3.41,1.8,56.6,5365.0,4.0
45846,2026-06-26,Comercial,Estándar,14.99,6.6,71.4,13850.0,2.0
45847,2026-06-02,Centro,Estándar,2.15,2.99,39.0,4535.0,4.0
45848,2026-06-23,Industrial,Estándar,3.78,1.9,25.3,5182.0,5.0
45849,2026-06-08,Centro,Estándar,4.45,1.56,40.3,6443.0,3.0
45850,2026-06-30,Comercial,Estándar,6.75,5.58,49.6,9526.0,4.0
45851,2026-06-25,Periferia,Estándar,6.16,1.82,47.4,7287.0,3.0
45852,2026-06-07,Periferia,Estándar,4.08,1.26,27.3,6065.0,5.0
45853,2026-06-28,Centro,Express,2.26,5.33,32.9,9325.0,4.0
45854,2026-06-09,Industrial,Estándar,4.9,2.86,42.0,6370.0,4.0
45855,2026-06-18,Periferia,Estándar,17.65,1.55,117.6,15560.0,1.0
45856,2026-06-27,Centro,Express,2.55,3.48,39.4,8521.0,4.0
45857,2026-06-17,Comercial,Estándar,3.87,6.67,28.4,7566.0,5.0
45858,2026-06-01,Centro,Estándar,4.2,1.66,38.9,5521.0,4.0
45859,2026-06-27,Periferia,Express,3.42,7.86,29.6,10463.0,5.0
45860,2026-06-12,Periferia,Estándar,2.67,3.19,34.6,4956.0,5.0
45861,2026-06-04,Periferia,Estándar,2.57,2.63,19.4,4118.0,5.0
45862,2026-06-17,Centro,Estándar,5.43,1.05,47.7,5805.0,5.0
45863,2026-06-07,Periferia,Estándar,11.9,11.5,70.4,14219.0,2.0
45864,2026-06-24,Periferia,Estándar,9.52,0.67,51.5,9810.0,3.0
45865,2026-06-03,Residencial,Estándar,3.07,0.58,213.2,3786.0,1.0
45866,2026-06-30,Industrial,Express,3.49,1.74,29.5,9815.0,4.0
45867,2026-06-01,Residencial,Estándar,3.88,6.13,57.9,6583.0,3.0
45868,2026-06-19,Centro,Estándar,5.97,2.03,41.0,7952.0,4.0
45869,2026-06-02,Centro,Estándar,3.52,0.91,47.3,4378.0,3.0
45870,2026-06-06,Centro,Estándar,3.71,4.37,45.3,7004.0,3.0
45871,2026-06-11,Comercial,Express,1.95,1.51,35.4,7589.0,5.0
45872,2026-06-23,Comercial,Express,1.91,1.61,41.9,7938.0,3.0
45873,2026-06-25,Periferia,Express,1.05,2.37,16.9,6383.0,5.0
45874,2026-06-21,Periferia,Express,6.65,4.67,35.3,11652.0,3.0
45875,2026-06-04,Periferia,Estándar,2.69,3.71,22.8,5081.0,5.0
45876,2026-06-01,Residencial,Estándar,6.68,1.38,39.6,6279.0,4.0
45877,2026-06-11,Centro,Estándar,3.69,13.37,33.2,8985.0,5.0
45878,2026-06-16,Industrial,Express,5.61,4.91,192.2,10646.0,1.0
45879,2026-06-30,Centro,Estándar,6.18,1.84,48.1,7136.0,3.0
45880,2026-06-06,Centro,Estándar,0.92,3.06,41.2,4132.0,3.0
45881,2026-06-11,Industrial,Express,4.84,3.43,22.1,9988.0,5.0
45882,2026-06-08,Industrial,Express,5.26,0.36,25.1,10334.0,4.0
45883,2026-06-20,Periferia,Estándar,5.87,3.32,52.9,7268.0,3.0
45884,2026-06-01,Centro,Estándar,3.48,4.08,41.9,6668.0,3.0
45885,2026-06-14,Comercial,Estándar,3.54,1.86,42.3,5805.0,3.0
45886,2026-06-30,Industrial,Estándar,6.04,0.92,32.6,6567.0,4.0
45887,2026-06-21,Industrial,Estándar,7.14,1.52,39.9,7828.0,3.0
45888,2026-06-26,Centro,Estándar,5.92,1.88,43.6,7735.0,3.0
45889,2026-06-21,Centro,Express,8.58,2.02,42.4,13038.0,4.0
45890,2026-06-02,Residencial,Estándar,4.72,8.36,52.8,8647.0,3.0
45891,2026-06-06,Periferia,Estándar,9.93,1.85,63.4,8743.0,1.0
45892,2026-06-26,Periferia,Estándar,2.76,3.34,38.8,5235.0,4.0
45893,2026-06-09,Comercial,Estándar,12.43,4.42,80.3,13110.0,3.0
45894,2026-06-14,Periferia,Express,4.57,1.23,26.1,8348.0,5.0
45895,2026-06-22,Comercial,Express,4.14,1.96,41.6,8173.0,4.0
45896,2026-06-08,Periferia,Express,4.72,3.08,31.1,9569.0,5.0
45897,2026-06-26,Industrial,Estándar,5.66,3.24,33.8,6294.0,5.0
45898,2026-06-03,Periferia,Express,6.23,3.72,36.3,10428.0,5.0
45899,2026-06-10,Residencial,Estándar,4.94,2.0,53.5,7528.0,2.0
45900,2026-06-18,Centro,Estándar,8.43,1.94,45.7,7680.0,3.0
45901,2026-06-20,Centro,Express,13.51,6.14,40.9,16570.0,3.0
45902,2026-06-28,Centro,Estándar,2.22,5.11,33.8,4931.0,4.0
45903,2026-06-09,Centro,Estándar,8.94,5.31,46.6,10051.0,3.0
45904,2026-06-09,Periferia,Estándar,5.42,3.3,39.7,7220.0,3.0
45905,2026-06-19,Centro,Express,9.85,3.6,44.4,14631.0,4.0
45906,2026-06-28,Centro,Express,3.52,1.84,34.1,9654.0,4.0
45907,2026-06-13,Industrial,Estándar,10.84,1.12,45.0,10326.0,3.0
45908,2026-06-01,Periferia,Estándar,2.48,3.52,20.1,5196.0,5.0
45909,2026-06-17,Periferia,Estándar,7.09,2.12,54.2,7985.0,4.0
45910,2026-06-04,Centro,Express,11.53,0.85,45.1,13838.0,4.0
45911,2026-06-04,Centro,Estándar,7.21,5.84,38.7,9024.0,4.0
45912,2026-06-27,Residencial,Express,4.37,2.7,41.7,9816.0,3.0
45913,2026-06-16,Periferia,Estándar,12.07,9.18,81.5,12396.0,1.0
45914,2026-06-28,Residencial,Estándar,6.3,2.48,68.2,7196.0,1.0
45915,2026-06-16,Periferia,Express,4.95,6.98,19.7,11515.0,5.0
45916,2026-06-15,Industrial,Estándar,2.19,3.55,19.6,5667.0,5.0
45917,2026-06-26,Industrial,Express,3.58,2.64,9.9,9444.0,5.0
45918,2026-06-06,Centro,Estándar,26.28,2.35,65.7,22411.0,2.0
45919,2026-06-05,Periferia,Estándar,4.43,3.49,42.5,6372.0,3.0
45920,2026-06-22,Periferia,Estándar,3.71,6.58,27.0,7298.0,5.0
45921,2026-06-10,Periferia,Estándar,3.4,1.65,37.6,5868.0,4.0
45922,2026-06-07,Periferia,Estándar,8.76,3.23,55.2,9539.0,2.0
45923,2026-06-07,Centro,Estándar,6.33,2.53,54.3,7533.0,3.0
45924,2026-06-10,Periferia,Estándar,9.9,1.59,78.2,9586.0,1.0
45925,2026-06-30,Residencial,Estándar,12.51,3.38,73.0,11743.0,2.0
45926,2026-06-10,Industrial,Express,6.36,2.07,28.0,10883.0,5.0
45927,2026-06-25,Periferia,Express,4.69,2.49,21.8,9018.0,5.0
45928,2026-06-15,Centro,Estándar,4.95,0.73,48.8,6084.0,4.0
45929,2026-06-06,Residencial,Estándar,5.98,1.14,57.3,6670.0,4.0
45930,2026-06-24,Industrial,Estándar,4.78,5.13,27.7,6626.0,5.0
45931,2026-06-02,Residencial,Estándar,8.46,3.05,78.9,9512.0,1.0
45932,2026-06-08,Centro,Estándar,5.63,8.77,43.9,9346.0,4.0
45933,2026-06-25,Periferia,Estándar,9.32,4.81,76.2,10866.0,2.0
45934,2026-06-20,Periferia,Express,3.49,2.13,18.8,8255.0,5.0
45935,2026-06-15,Periferia,Express,4.3,2.65,25.4,9088.0,4.0
45936,2026-06-21,Centro,Estándar,3.09,3.15,45.9,5029.0,3.0
45937,2026-06-21,Periferia,Estándar,5.51,3.6,45.3,7797.0,3.0
45938,2026-06-18,Industrial,Express,12.15,2.09,45.9,15447.0,3.0
45939,2026-06-05,Centro,Express,1.57,7.72,33.4,10144.0,3.0
45940,2026-06-25,Comercial,Estándar,6.15,2.84,46.6,8022.0,2.0
45941,2026-06-04,Centro,Estándar,2.98,2.59,37.8,5178.0,4.0
45942,2026-06-10,Centro,Estándar,7.26,1.84,41.4,6390.0,4.0
45943,2026-06-19,Centro,Estándar,2.51,2.61,41.3,5748.0,3.0
45944,2026-06-14,Periferia,Estándar,3.44,5.88,38.9,6931.0,4.0
45945,2026-06-23,Centro,Estándar,5.61,1.71,46.8,7217.0,5.0
45946,2026-06-24,Comercial,Express,3.65,3.4,36.1,9783.0,4.0
45947,2026-06-13,Industrial,Estándar,2.01,2.71,20.9,4782.0,5.0
45948,2026-06-29,Periferia,Estándar,6.09,18.18,49.1,12991.0,3.0
45949,2026-06-10,Periferia,Estándar,3.76,4.36,29.8,6799.0,4.0
45950,2026-06-22,Periferia,Express,2.55,2.95,22.2,8500.0,5.0
45951,2026-06-06,Industrial,Express,5.49,2.32,32.8,9306.0,3.0
45952,2026-06-13,Residencial,Estándar,1.49,0.73,38.0,4116.0,5.0
45953,2026-06-21,Periferia,Estándar,2.17,0.95,23.0,4512.0,5.0
45954,2026-06-11,Industrial,Estándar,10.37,4.82,41.9,12211.0,4.0
45955,2026-06-22,Periferia,Estándar,4.88,6.39,38.6,8342.0,4.0
45956,2026-06-25,Residencial,Express,5.66,3.95,61.6,10728.0,2.0
45957,2026-06-15,Industrial,Estándar,2.37,3.19,24.2,3640.0,5.0
45958,2026-06-02,Comercial,Estándar,2.5,1.92,48.6,4632.0,3.0
45959,2026-06-26,Industrial,Express,4.38,2.26,23.4,9941.0,5.0
45960,2026-06-27,Industrial,Estándar,5.27,5.07,34.4,7803.0,4.0
45961,2026-06-15,Industrial,Estándar,12.68,2.47,54.2,10788.0,4.0
45962,2026-06-19,Periferia,Estándar,8.55,3.39,55.7,10432.0,3.0
45963,2026-06-17,Centro,Express,1.76,0.94,37.0,7025.0,4.0
45964,2026-06-20,Periferia,Express,8.12,0.66,40.7,12295.0,2.0
45965,2026-06-18,Comercial,Estándar,4.59,6.81,47.4,7956.0,2.0
45966,2026-06-06,Industrial,Estándar,6.98,0.88,33.3,8135.0,4.0
45967,2026-06-15,Residencial,Estándar,4.78,2.24,66.8,5562.0,2.0
45968,2026-06-29,Centro,Estándar,1.64,2.0,47.6,3471.0,4.0
45969,2026-06-17,Periferia,Express,3.05,5.5,24.0,9257.0,5.0
45970,2026-06-24,Comercial,Estándar,4.88,4.5,42.9,7562.0,3.0
45971,2026-06-26,Centro,Estándar,7.01,2.85,37.6,7964.0,5.0
45972,2026-06-22,Centro,Estándar,6.44,3.65,54.6,8229.0,2.0
45973,2026-06-09,Comercial,Estándar,2.93,2.45,36.0,5553.0,3.0
45974,2026-06-12,Industrial,Estándar,9.16,3.64,52.0,8959.0,3.0
45975,2026-06-22,Periferia,Estándar,4.27,2.3,34.5,6190.0,5.0
45976,2026-06-26,Centro,Estándar,2.75,3.05,37.8,5515.0,3.0
45977,2026-06-23,Industrial,Express,4.84,3.31,27.8,9765.0,4.0
45978,2026-06-05,Industrial,Estándar,1.79,3.29,28.2,4540.0,4.0
45979,2026-06-14,Periferia,Estándar,6.89,3.37,47.1,8169.0,4.0
45980,2026-06-24,Centro,Estándar,6.92,2.01,47.3,7571.0,3.0
45981,2026-06-08,Periferia,Estándar,11.29,1.51,70.6,11653.0,2.0
45982,2026-06-26,Periferia,Estándar,7.32,2.51,60.8,8008.0,3.0
45983,2026-06-25,Periferia,Estándar,2.08,1.09,29.8,4884.0,5.0
45984,2026-06-28,Industrial,Estándar,4.01,3.91,29.2,5717.0,5.0
45985,2026-06-22,Industrial,Express,3.71,3.61,25.3,9513.0,5.0
45986,2026-06-17,Residencial,Estándar,4.01,1.91,59.5,5905.0,3.0
45987,2026-06-09,Comercial,Estándar,5.08,4.89,60.3,6740.0,3.0
45988,2026-06-03,Comercial,Estándar,17.6,2.63,97.3,14677.0,1.0
45989,2026-06-25,Centro,Estándar,6.57,2.82,38.5,8537.0,4.0
45990,2026-06-07,Periferia,Express,3.08,7.67,13.5,9833.0,5.0
45991,2026-06-30,Centro,Estándar,15.92,10.39,61.8,17273.0,2.0
45992,2026-06-12,Centro,Express,2.0,1.19,35.6,7864.0,4.0
45993,2026-06-29,Periferia,Estándar,4.7,3.02,35.9,6522.0,3.0
45994,2026-06-03,Periferia,Express,6.22,2.46,36.6,11588.0,5.0
45995,2026-06-09,Centro,Estándar,3.71,0.71,54.3,5590.0,3.0
45996,2026-06-14,Comercial,Estándar,3.21,3.43,38.8,5259.0,4.0
45997,2026-06-23,Centro,Express,5.65,1.35,32.9,9501.0,4.0
45998,2026-06-23,Comercial,Estándar,2.74,2.32,33.7,5717.0,5.0
45999,2026-06-23,Residencial,Express,2.44,1.77,18.8,7645.0,5.0
46000,2026-06-18,Industrial,Express,4.42,1.68,36.0,10322.0,5.0
46001,2026-06-11,Centro,Estándar,2.67,0.95,36.7,4647.0,4.0
46002,2026-06-04,Comercial,Estándar,9.73,1.17,42.9,9074.0,3.0
46003,2026-06-26,Periferia,Estándar,3.67,12.01,31.7,8528.0,4.0
46004,2026-06-08,Industrial,Express,3.9,2.76,20.2,9247.0,5.0
46005,2026-06-28,Periferia,Express,3.49,2.28,32.8,8288.0,4.0
46006,2026-06-18,Centro,Estándar,10.08,6.44,44.6,11585.0,3.0
46007,2026-06-13,Centro,Express,1.78,1.26,36.3,7184.0,4.0
46008,2026-06-04,Comercial,Estándar,6.46,0.84,50.6,6845.0,4.0
46009,2026-06-10,Periferia,Estándar,8.07,1.43,62.4,8260.0,2.0
46010,2026-06-08,Centro,Estándar,5.45,5.83,36.1,7893.0,5.0
